CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
983b400c6b1ca7faab3ce0a325a902d281e7ddd37ff9e910675aed58d893d3ea56ec0230045d8973786bdefb62d32c524458f4d26a1f4c1a80cbbe7bae9c6799,JF341655,,08/02/2022 02:45:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,08/02/2022 04:10:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,5459,S,ST LOUIS AVE,822,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,3,8,41.793451152,-87.710754845,POINT (-87.710754845021 41.793451151823)
f46fd9d2c78767115b6666dd77a4ccb443fc8a69d649a1eb54dbc8dbba903d45bccc371e03a2318d66a03956dc4d2773d36c5c57bd9d7945bff0a53126bf88a6,JF335559,,07/29/2022 12:53:00 AM,20,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,07/29/2022 12:54:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1392,N,MILWAUKEE AVE,1424,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,6,7,41.907037506,-87.672466091,POINT (-87.672466091094 41.907037506035)
6492de80336d7f1b22079905975e525cfb585eabf66b18316598354531502e5540c56e7e1c95be67fda5ab859fb21b5a7d89a09b9c081e159d6707308844328e,JF339045,,07/31/2022 05:17:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,07/31/2022 05:25:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,NOT APPLICABLE,510,E,62ND ST,313,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,1,7,41.782220115,-87.6127828,POINT (-87.612782800422 41.782220115173)
1c0507c41ec78e047c2f8be37b65ce4ddea052e02aeaa2f50db6e6f25bcee618f26aa8a78c065e99fc4bbcaae746b4ad76d601c6ae9519515d914c94209e2f08,JF340053,,08/01/2022 01:22:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",08/01/2022 01:24:00 PM,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",UNABLE TO DETERMINE,2249,W,TOUHY AVE,2411,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,13,2,8,42.012149797,-87.688137972,POINT (-87.688137971996 42.01214979677)
1d68b5b6fa7ca7f0b83ccbafd299a9277a7438cab3ffafbe94448657ee7893421e70af0e39f873af718412a767d1607401123d4b8a25af7bf7b3af407527c598,JF323655,,07/19/2022 07:30:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,07/19/2022 04:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2,N,WELLS ST,122,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,3,7,41.881975728,-87.633971846,POINT (-87.63397184627 41.881975727714)
7af601c084fb622640c0fd7d099f3bed88394e390160ab75c91704ec05a2d48004e5db7d8cd9144d91615d70f187bf215ceeecee0e43f026accf5449c33b0644,JF269730,,05/14/2022 02:00:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,06/06/2022 01:00:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,1228,E,53RD ST,234,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,14,7,5,41.799577834,-87.595432109,POINT (-87.595432109341 41.79957783365)
4477316d13a57fb4ebb9fe8a02c1cae143e97f49b5ddacb3b01c2e77dfd5ebf0e46f76be9ef9cac84b4ae9db2509cc9f5e3a8a729bd2462823b16c71c17d1cfd,JF324037,,07/19/2022 08:55:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",07/19/2022 09:40:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,3833,N,BROADWAY,1925,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,20,3,7,41.952207659,-87.649489236,POINT (-87.64948923588 41.952207659296)
974f39535567af54a41a8badd31ebb3c965be0a7f77eb9a8042c8f38e6b96185e52435626b6feb2758ddd4e49593ff725ef196b7fc540a8310b721cce1b1267c,JF323772,,07/19/2022 05:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",07/19/2022 05:41:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,1960,N,CLYBOURN AVE,1811,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,3,7,41.916614338,-87.657682534,POINT (-87.657682533659 41.916614338301)
a08dd22dd741c531f0c6e51528e3841c9726129179b66363f3933af7b3c7e6646be57f235d62e74f16280a143437459e7a73146539786999d738ec21e9f5c5fd,JF323440,,07/19/2022 11:13:00 AM,0,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",07/19/2022 12:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3400,W,35TH ST,911,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,11,3,7,41.828195214,-87.709663762,POINT (-87.709663761656 41.828195214075)
c2e3aa555552db5ed6f64685a1d54b5b5fdbe565bccc9468dd1cce5900b02e7216ef56fbb3a7e5bd4ae4856b943a214ccb7a205a8d147cc2cf819b4173631d0c,JF323828,,07/19/2022 06:16:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,07/19/2022 06:25:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6809,W,DIVERSEY AVE,2512,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,18,3,7,41.930769397,-87.795889012,POINT (-87.795889012222 41.930769397442)
e2b0b33847aabaca31b0aca963c24419740e3c219fae155f488a5661128e292ed90238570cc85467bfee00be56dd038b053aac216343f165b4d727e05341a33f,JF324007,,07/19/2022 08:31:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",07/19/2022 08:44:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5776,W,LAWRENCE AVE,1622,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,20,3,7,41.967823096,-87.772786729,POINT (-87.772786728748 41.967823096495)
7b3258796b4f878315e078bd41ce83586bda2fe961b1da8574afc813558e30158f3ebccdcba7474b4144187a10a1c03d2750e85a2fb0bfdd35f3f38d5c73202a,JF251833,,05/22/2022 05:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,05/22/2022 05:46:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1165,N,MILWAUKEE AVE,1213,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,3,0,17,1,5,41.903005039,-87.665706544,POINT (-87.665706544455 41.903005039235)
794ed6703f42a2dab5a48394fe08f0d924ce5e46965e5e4980e603925c00fb83a65fb7bf79e0caeeadb5f794099cd9c3eb42cc2e610b0b81e6f495940498ff60,JE450938,,11/19/2021 10:38:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",11/19/2021 10:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2799,W,24TH ST,1034,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,22,6,11,41.848155869,-87.69521965,POINT (-87.695219650374 41.848155868827)
1336d797bcea168ca2a891ba84d4160bcc990ee6f495a9cdb7f34312733d8f3fd01ac930c4740eede58dda6270ef839485a55267042503445ee5d8a51d2187e2,JF342931,,08/03/2022 04:05:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",08/03/2022 04:08:00 PM,NOT APPLICABLE,NOT APPLICABLE,4727,N,LARAMIE AVE,1623,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,4,8,41.96681746,-87.757519346,POINT (-87.757519345724 41.966817459751)
92bacf2980d1e419390d82209769b4cc24a58ac4d3fdc4c66d797242a753e7ee5d604f4aa297774b2146e7ef0d4800e36cdbf0040196dade0084f7dc43cd4073,JF343316,Y,07/11/2022 09:45:00 PM,15,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",08/03/2022 09:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6415,N,RICHMOND ST,2412,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,21,2,7,41.997985853,-87.703176672,POINT (-87.70317667157 41.997985853026)
19547cecc2f9f59ed60408e5d6121c14441fbd1112109fb2ded1f7f7204dba07d537f18464e52f24513ed7d3bc21ae5f70919ec65373c873fc9615b2e474800f,JF342721,,08/03/2022 10:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",08/03/2022 01:14:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,750,W,DIVISION ST,1822,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,10,4,8,41.903747138,-87.64808078,POINT (-87.648080779561 41.903747138119)
6769c00c8c5d11ee41154b97120b78bf6b1c1ab8340904fa8e6cd496f784087a14d7e986b22d10296f3c5ba2e9ef0681cf8ce415d826e6647a0a0379d9818de0,JF342020,,08/02/2022 08:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",08/02/2022 08:41:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,2397,N,MILWAUKEE AVE,1414,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,20,3,8,41.924816741,-87.700234498,POINT (-87.700234498111 41.924816740608)
08c44436c6d578e6f94dab97c1d74031354adbb200a43ab2149e8f8c95a1aeb259b44d0c55e5a9385a43923e3efd49afe8c67b7558380131877cb711f96b137b,JF324953,,07/20/2022 04:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DRIVEWAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,07/20/2022 04:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7440,N,RIDGE BLVD,2411,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,4,7,42.017138956,-87.684518121,POINT (-87.684518121209 42.017138956465)
0fa935fbf657403f44ed3a8ed6f44f06b8916bacd1395086ceca908dca69fa7f2424cff0da839dfee8cd10a1f36018dab5ff5c4b0adea2838f3d3d43629d9316,JF324439,,07/20/2022 09:25:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,07/20/2022 09:27:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3743,N,DAMEN AVE,1922,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,9,4,7,41.949961625,-87.678491864,POINT (-87.678491864156 41.949961624933)
2b8cca775e8a006a7da1415db1a43339de1513ed37d3dacb027450d026ad297b70a92e73adbc9fdd096b5bc22524bd27e835a6bcd985bc6e5fd0129e873ea2f2,JF324603,,07/20/2022 08:08:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,07/20/2022 08:13:00 AM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,4000,W,GRAND AVE,2534,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,4,7,41.906258871,-87.726353476,POINT (-87.726353476362 41.90625887086)
4ea3be752877037dbd348fcb674303d4bb7382579669a6cdb86df12927d64b8cd943dc21c85d4a8e5aa01eff7613c1dfe0eb4f1741c87b0f6e869ada1fe57220,JF325223,,07/20/2022 05:10:00 PM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",07/20/2022 07:25:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4701,N,ELSTON AVE,1722,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,4,7,41.966402761,-87.737436464,POINT (-87.737436463532 41.966402761324)
5411a5b168d0fc3390926220bc084e6dbbf083923c71e4c992ca3d00614b51130446450481414718678a959c9bef11f2d202db60d0373e76b77a215eed0f1c9a,JF325179,,07/20/2022 06:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",07/20/2022 06:01:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DISREGARDING ROAD MARKINGS,5758,N,ELSTON AVE,1622,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,18,4,7,41.98600662,-87.770499332,POINT (-87.770499331678 41.986006619618)
a49cbedc636b0017afe3f60b379e6763857288ed918ef3b2ebd4ecf1cc2fcc6ca40e34587e032ef4c6b226280a1000b962f28b0c8c27a588b480c6f1704fad1b,JF324729,,07/20/2022 12:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",07/20/2022 01:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3410,N,KIMBALL AVE,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,4,7,41.943101107,-87.712759073,POINT (-87.712759073041 41.943101107395)
aed19819e901ce5e3abacc6a88474b35f4a289d70c972b65bffd9b80fe4d2549fa645531bb0d9ef8329c8b082f39cc9ec7ed5699bce7b570bd40835ec9f54483,JF324982,,07/20/2022 03:57:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,07/20/2022 04:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2845,N,CLARK ST,1934,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,7,41.933987493,-87.645673858,POINT (-87.645673858289 41.93398749251)
b4e1f3a25a2d6d20a3a913dfe42a1c811b02850f738f93cc98496ec9a4355e31ce473c93beb583f83c19eb89b531f939e2d365e32f56d90477f9361a4445b8d7,JF324864,,07/20/2022 02:49:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",07/20/2022 02:49:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,799,W,66TH ST,723,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,4,7,41.77418688,-87.644589354,POINT (-87.644589353514 41.774186879845)
7c03e2b2a0ec01dc1e50c331edfb0fc5fed35119bfee75f104c988483d6996cd04b8da2ae07c9848305d1938e87e898dbb7c05fe24eb1539a81d886389b8c5e5,JF288678,,06/21/2022 01:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,06/21/2022 03:30:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,UNABLE TO DETERMINE,745,N,DEARBORN ST,1832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,3,6,41.896222294,-87.629620969,POINT (-87.629620969426 41.896222293678)
dd124c0e39ee817765d221279a0d63f16c1263152764e42f7749458dab2982e6e5e02325279ba1923a62db92c3ecf7a2a88b24569f1eecca37f8154e98e8f319,JF324948,,07/20/2022 03:57:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",07/20/2022 03:59:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2659,W,CHICAGO AVE,1221,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,15,4,7,41.895559798,-87.694112066,POINT (-87.69411206611 41.895559798275)
7a3ed0268d8c483ccb708c37430096b45983215dfce6c2dc3854d663664eb5ab5c4ec6e21cc38bd9942c1e2ebf6e16c919a0fe647bad0b0822749db6436672f4,JE370642,,09/20/2021 10:51:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",09/20/2021 10:55:00 AM,DISREGARDING STOP SIGN,UNABLE TO DETERMINE,4600,S,MICHIGAN AVE,215,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,10,2,9,41.811007047,-87.623029109,POINT (-87.623029109238 41.811007046873)
7c510582ab10369a7ae9201d6512ca1f94a066cabfe99ae7af5c148ad7372e45d6ca91fa104d3e685ac23db6aabb65874b29529ce643922b2cb08e9599a3ad1f,JF198654,,04/05/2022 09:43:00 PM,30,UNKNOWN,UNKNOWN,CLEAR,UNKNOWN,PEDALCYCLIST,UNKNOWN,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,04/05/2022 10:33:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4430,N,CLARENDON AVE,1914,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,21,3,4,41.962699756,-87.650083691,POINT (-87.650083690873 41.962699755706)
7bc223e56a73f8cc69cfd5ffff6ba98fd9605151a32aa7bd4ef6f6ead82e73d84999d29bd216cf1e1d94555191fac8ebd593ea9d69bb476493708237c341cefe,JE405119,,10/10/2021 04:11:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,10/10/2021 04:29:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,2245,S,CANAL ST,914,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,16,1,10,41.851338435,-87.638347434,POINT (-87.638347434151 41.85133843472)
22231b8a722bf6df628084af87d00413886962d89b01ab083bb0ff88dbd782161a4ccc2399a1e8cbcfa09e5cb18b05ae5b3618d95b4ead105074f7222e531eef,JF343333,,08/03/2022 09:11:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",08/03/2022 09:28:00 PM,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,660,N,STATE ST,1832,,,Y,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,4,8,41.894183225,-87.628285807,POINT (-87.62828580708 41.894183224825)
8c773f141e7d6b4de81f114b3ce9808d79c360838fa6f03c7113fc3e1687bb2996dc941828f30e8fba603ad616bc90ea00d719c3731766083e287e613ff194fc,JF343702,,08/04/2022 08:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",08/04/2022 08:41:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,824,N,HALSTED ST,1213,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,8,5,8,41.897236889,-87.647941193,POINT (-87.647941192708 41.897236888957)
1daafabb1d40a337189092aa4dbae87ea7f75f52fe78bb8618af4dcc7d69f6717cd50fc3e2ec678e637702cd824d0b38ece5cedd9417b3712ea5a90364122bae,JF326055,,07/21/2022 01:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",07/21/2022 01:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3222,W,63RD ST,823,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,13,5,7,41.779067678,-87.704088481,POINT (-87.704088481431 41.779067678342)
2bf7a3ff981efa7f5f7c5e44b7fd7f7fa91d03951bdb2d6e3d6caf45c6d70e3064819a3bb8f8a6b00832bcf95540c2b274ee7c750fa0cc439bd0c5d2d4a1fddf,JF335191,,07/28/2022 05:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",07/28/2022 05:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3080,N,MILWAUKEE AVE,2523,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,5,7,41.937046689,-87.720722357,POINT (-87.720722357476 41.937046689089)
